Drug,Experiment,Rank,Score,Source,Path
HEB1482,Exp1_StrongDistinction,3,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,4,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,5,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,6,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,7,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,8,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,9,0.0089,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp1_StrongDistinction,10,0.0088,DFS,HEB1482 -[is_associated_with]-> GEE16679 -[experiments_transferred]-> GEE12135 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,1,0.3784,DFS,HEB1482 -[is_associated_with]-> GEE03969 -[experiments_transferred]-> GEE00736 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,2,0.2517,DFS,HEB1482 -[includes]-> INT06720 -[regulates]-> GEE14778 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,3,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,4,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,5,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,6,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,7,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,8,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,9,0.2469,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_NoDecay,10,0.2454,DFS,HEB1482 -[is_associated_with]-> GEE16679 -[experiments_transferred]-> GEE12135 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,1,0.1892,DFS,HEB1482 -[is_associated_with]-> GEE03969 -[experiments_transferred]-> GEE00736 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,2,0.1259,DFS,HEB1482 -[includes]-> INT06720 -[regulates]-> GEE14778 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,3,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,4,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,5,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,6,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,7,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,8,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,9,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp2_StrongDecay,10,0.1227,DFS,HEB1482 -[is_associated_with]-> GEE16679 -[experiments_transferred]-> GEE12135 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,1,0.1892,DFS,HEB1482 -[is_associated_with]-> GEE03969 -[experiments_transferred]-> GEE00736 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,2,0.1259,DFS,HEB1482 -[includes]-> INT06720 -[regulates]-> GEE14778 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,3,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,4,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,5,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,6,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,7,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,8,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,9,0.1234,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_NoBonus,10,0.1227,DFS,HEB1482 -[is_associated_with]-> GEE16679 -[experiments_transferred]-> GEE12135 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,1,0.9461,DFS,HEB1482 -[is_associated_with]-> GEE03969 -[experiments_transferred]-> GEE00736 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,2,0.6294,DFS,HEB1482 -[includes]-> INT06720 -[regulates]-> GEE14778 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,3,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,4,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,5,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,6,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,7,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,8,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,9,0.6171,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp3_HighBonus,10,0.6135,DFS,HEB1482 -[is_associated_with]-> GEE16679 -[experiments_transferred]-> GEE12135 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,1,0.3406,DFS,HEB1482 -[is_associated_with]-> GEE03969 -[experiments_transferred]-> GEE00736 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,2,0.2769,DFS,HEB1482 -[includes]-> INT06720 -[regulates]-> GEE14778 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,3,0.2619,DFS,HEB1482 -[includes]-> INT04635 -[acts_on]-> GEE10627 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,4,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE14680 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,5,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE13268 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,6,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE12337 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,7,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE12217 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,8,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE09523 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,9,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE08700 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB1482,Exp4_NoISI,10,0.2222,DFS,HEB1482 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Baseline,1,0.2497,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Baseline,2,0.2399,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Baseline,3,0.2222,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Baseline,4,0.2206,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Baseline,5,0.2137,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Baseline,6,0.2066,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Baseline,7,0.2059,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Baseline,8,0.2033,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Baseline,9,0.2021,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Baseline,10,0.1954,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp1_NoDistinction,1,1.0000,Rule,HEB5184 -[includes]-> INT36725 -[treats]-> TS2084 -[is_affected_by]-> GEE20355 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,2,1.0000,Rule,HEB5184 -[includes]-> INT36725 -[treats]-> TS2076 -[is_affected_by]-> GEE20355 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,3,1.0000,Rule,HEB5184 -[includes]-> INT36725 -[treats]-> TS1705 -[is_affected_by]-> GEE16564 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,4,1.0000,Rule,HEB5184 -[includes]-> INT36725 -[treats]-> TS1705 -[is_affected_by]-> GEE05667 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,5,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2571 -[is_affected_by]-> GEE21092 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,6,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2307 -[is_affected_by]-> GEE20214 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,7,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2307 -[is_affected_by]-> GEE20213 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,8,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2307 -[is_affected_by]-> GEE20212 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,9,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2307 -[is_affected_by]-> GEE20211 -[is_associated_with]-> DM06
HEB5184,Exp1_NoDistinction,10,1.0000,Rule,HEB5184 -[includes]-> INT36720 -[treats]-> TS2307 -[is_affected_by]-> GEE20210 -[is_associated_with]-> DM06
HEB5184,Exp1_StrongDistinction,1,0.0100,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,2,0.0096,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,3,0.0089,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,4,0.0088,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,5,0.0085,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,6,0.0083,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,7,0.0082,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,8,0.0081,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,9,0.0081,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp1_StrongDistinction,10,0.0078,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,1,0.2775,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,2,0.2665,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,3,0.2469,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,4,0.2451,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,5,0.2374,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,6,0.2296,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,7,0.2288,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,8,0.2259,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,9,0.2245,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_NoDecay,10,0.2171,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,1,0.1387,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,2,0.1333,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,3,0.1234,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,4,0.1226,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,5,0.1187,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,6,0.1148,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,7,0.1144,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,8,0.1129,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,9,0.1123,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp2_StrongDecay,10,0.1085,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,1,0.1387,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,2,0.1333,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,3,0.1234,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,4,0.1226,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,5,0.1187,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,6,0.1148,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,7,0.1144,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,8,0.1129,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,9,0.1123,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_NoBonus,10,0.1085,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,1,0.6937,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,2,0.6663,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,3,0.6171,DFS,HEB5184 -[is_associated_with]-> GEE07476 -[experiments_transferred]-> GEE08100 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,4,0.6128,DFS,HEB5184 -[is_associated_with]-> GEE06417 -[experiments_transferred]-> GEE01510 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,5,0.5935,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,6,0.5739,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,7,0.5720,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,8,0.5647,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,9,0.5613,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp3_HighBonus,10,0.5427,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,1,0.2931,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE15482 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,2,0.2904,DFS,HEB5184 -[includes]-> INT35934 -[acts_on]-> GEE14524 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,3,0.2619,DFS,HEB5184 -[includes]-> INT36079 -[acts_on]-> GEE10627 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,4,0.2589,DFS,HEB5184 -[includes]-> INT06702 -[regulates]-> GEE08503 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,5,0.2516,DFS,HEB5184 -[includes]-> INT05811 -[acts_on]-> GEE05057 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,6,0.2497,DFS,HEB5184 -[is_associated_with]-> GEE04090 -[experiments]-> GEE09016 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,7,0.2437,DFS,HEB5184 -[includes]-> INT00304 -[regulates]-> GEE01261 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,8,0.2351,DFS,HEB5184 -[includes]-> INT04841 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,9,0.2351,DFS,HEB5184 -[includes]-> INT03967 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB5184,Exp4_NoISI,10,0.2351,DFS,HEB5184 -[includes]-> INT00210 -[indirect_influence]-> ZH178 -[candidate_for]-> DM06
HEB2834,Baseline,1,0.2530,DFS,HEB2834 -[includes]-> INT00025 -[regulates]-> GEE02471 -[candidate_for]-> DM06
HEB2834,Baseline,2,0.1748,DFS,HEB2834 -[includes]-> INT00025 -[treats]-> DIMM00497 -[candidate_for]-> DM06
HEB2834,Baseline,3,0.1689,DFS,HEB2834 -[includes]-> INT23471 -[treats]-> TS1230 -[candidate_for]-> DM06
HEB2834,Baseline,4,0.1556,DFS,HEB2834 -[includes]-> INT00025 -[regulates]-> GEE01124 -[candidate_for]-> DM06
HEB2834,Baseline,5,0.1417,DFS,HEB2834 -[includes]-> INT08457 -[indirect_influence]-> ZH230 -[candidate_for]-> DM06
HEB2834,Baseline,6,0.1405,DFS,HEB2834 -[includes]-> INT08457 -[treats]-> TS2498 -[candidate_for]-> DM06
HEB2834,Baseline,7,0.1385,DFS,HEB2834 -[includes]-> INT22389 -[indirect_influence]-> ZH078 -[candidate_for]-> DM06
HEB2834,Baseline,8,0.1381,DFS,HEB2834 -[includes]-> INT15207 -[treats]-> TS2844 -[candidate_for]-> DM06
HEB2834,Baseline,9,0.1380,DFS,HEB2834 -[includes]-> INT17744 -[treats]-> TS0993 -[candidate_for]-> DM06
HEB2834,Baseline,10,0.1352,DFS,HEB2834 -[includes]-> INT12798 -[treats]-> TS2895 -[candidate_for]-> DM06
HEB2834,Exp1_NoDistinction,1,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20214 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,2,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20213 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,3,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20212 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,4,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20211 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,5,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20210 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,6,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE20209 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,7,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE19700 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,8,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE16894 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,9,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE16415 -[is_associated_with]-> DM06
HEB2834,Exp1_NoDistinction,10,1.0000,Rule,HEB2834 -[includes]-> INT22389 -[treats]-> TS2213 -[is_affected_by]-> GEE14365 -[is_associated_with]-> DM06
HEB2834,Exp1_StrongDistinction,1,0.0101,DFS,HEB2834 -[includes]-> INT00025 -[regulates]-> GEE02471 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,2,0.0070,DFS,HEB2834 -[includes]-> INT00025 -[treats]-> DIMM00497 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,3,0.0068,DFS,HEB2834 -[includes]-> INT23471 -[treats]-> TS1230 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,4,0.0062,DFS,HEB2834 -[includes]-> INT00025 -[regulates]-> GEE01124 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,5,0.0057,DFS,HEB2834 -[includes]-> INT08457 -[indirect_influence]-> ZH230 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,6,0.0056,DFS,HEB2834 -[includes]-> INT08457 -[treats]-> TS2498 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,7,0.0055,DFS,HEB2834 -[includes]-> INT22389 -[indirect_influence]-> ZH078 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,8,0.0055,DFS,HEB2834 -[includes]-> INT15207 -[treats]-> TS2844 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,9,0.0055,DFS,HEB2834 -[includes]-> INT17744 -[treats]-> TS0993 -[candidate_for]-> DM06
HEB2834,Exp1_StrongDistinction,10,0.0054,DFS,HEB2834 -[includes]-> INT12798 -[treats]-> TS2895 -[candidate_for]-> DM06
HEB2834,Exp2_NoDecay,1,0.2811,DFS,HEB2834 -[includes]-> INT00025 -[regulates]-> GEE02471 -[candidate_for]-> DM06
HEB2834,Exp2_NoDecay,2,0.1942,DFS,HEB2834 -[includes]-> INT00025 -[treats]-> DIMM00497 -[candidate_for]-> DM06
